 TIME                                   ,p_heat                                  ,m_flow                                  ,
  +9.4000000000000000E+01,  +1.2440000000000000E+01,  +7.0000000000000000E+02,
  +9.5000000000000000E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.6000000000000000E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.7000000000000000E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.8000000000000000E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.9000000000000000E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.0000000000000000E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.0100000000000000E+02,  +1.4769000000000000E+01,  +7.0000000000000000E+02,
  +1.0200000000000000E+02,  +1.1766999999999999E+01,  +7.0000000000000000E+02,
  +1.0300000000000000E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.0400000000000000E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.0500000000000000E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.0600000000000000E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.0700000000000000E+02,  +1.5935000000000000E+01,  +7.0000000000000000E+02,
  +1.0800000000000000E+02,  +1.2132000000000000E+01,  +7.0000000000000000E+02,
  +1.0900000000000000E+02,  +9.2959999999999994E+00,  +7.0000000000000000E+02,
  +1.1000000000000000E+02,  +7.4219999999999997E+00,  +7.0000000000000000E+02,
  +1.1100000000000000E+02,  +6.2709999999999999E+00,  +7.0000000000000000E+02,
  +1.1200000000000000E+02,  +5.6079999999999997E+00,  +7.0000000000000000E+02,
  +1.1300000000000000E+02,  +5.2249999999999996E+00,  +7.0000000000000000E+02,
  +1.1400000000000000E+02,  +5.4969999999999999E+00,  +7.0000000000000000E+02,
  +1.1500000000000000E+02,  +5.7309999999999999E+00,  +7.0000000000000000E+02,
  +1.1600000000000000E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1700000000000000E+02,  +7.7190000000000003E+00,  +7.0000000000000000E+02,
  +1.1800000000000000E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1900000000000000E+02,  +7.4029999999999996E+00,  +7.0000000000000000E+02,
  +1.2000000000000000E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2100000000000000E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2200000000000000E+02,  +8.1270000000000007E+00,  +7.0000000000000000E+02,
  +1.2300000000000000E+02,  +6.4729999999999999E+00,  +7.0000000000000000E+02,
  +1.2400000000000000E+02,  +5.5830000000000002E+00,  +7.0000000000000000E+02,
  +1.2500000000000000E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2600000000000000E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2700000000000000E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2800000000000000E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2900000000000000E+02,  +1.3829000000000001E+01,  +7.0000000000000000E+02,
  +1.3000000000000000E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.3100000000000000E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.3200000000000000E+02,  +1.4230000000000000E+01,  +7.0000000000000000E+02,
  +1.3300000000000000E+02,  +1.1201000000000001E+01,  +7.0000000000000000E+02,
  +1.3400000000000000E+02,  +9.0370000000000008E+00,  +7.0000000000000000E+02,
  +1.3500000000000000E+02,  +7.7039999999999997E+00,  +7.0000000000000000E+02,
  +1.3600000000000000E+02,  +6.7340000000000000E+00,  +7.0000000000000000E+02,
  +1.3700000000000000E+02,  +6.3129999999999997E+00,  +7.0000000000000000E+02,
  +1.3800000000000000E+02,  +6.0430000000000001E+00,  +7.0000000000000000E+02,
  +1.3900000000000000E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.4000000000000000E+02,  +8.1489999999999991E+00,  +7.0000000000000000E+02,
  +1.4100000000000000E+02,  +7.4649999999999999E+00,  +7.0000000000000000E+02,
  +1.4200000000000000E+02,  +6.0330000000000004E+00,  +7.0000000000000000E+02,
  +1.4300000000000000E+02,  +5.0999999999999996E+00,  +7.0000000000000000E+02,
  +1.4400000000000000E+02,  +4.3719999999999999E+00,  +7.0000000000000000E+02,
