p_elec_hp,p_heat_hp,python_schicht_1,python_schicht_2,python_schicht_3,python_mittel,TRNSYS_schicht_1,TRNSYS_schicht_2,TRNSYS_schicht_3,TRNSYS_mittel
0.0,0.0,49.481164333690096,46.151602215655515,42.8229346491793,46.1519003995083,62.4125800976784,58.53534928635505,54.76647920291044,58.57146952898129
0.0,0.0,47.8700958264541,44.54283937839442,41.21235714188079,44.54176411557643,61.947960251539115,58.28532783062444,53.053957913813086,57.76241533199221
0.0,0.0,46.35416394371576,43.02821379075959,39.69664745762529,43.02634173070021,60.047744031136936,55.622724683875695,49.49337572496928,55.054614813327305
0.0,0.0,44.85573030307531,41.53048080634865,38.19820905483743,41.5281400547538,57.98784723248966,53.33089053971421,49.17643944429205,53.49839240549864
7.684636909999957,16.983047571099906,54.95697883249558,48.31197053356093,44.109928844736245,49.12629273693093,55.96769868743036,51.76346136038017,48.93250929772466,52.2212231151784
5.548661945842475,12.53997599760399,59.47058776261593,53.77368230822882,49.57514826013756,54.27313944366077,54.05289171490119,50.14835982118669,46.248822357676254,50.15002463125472
0.0,0.0,56.96868221582896,52.06331545537469,48.69870117397251,52.57689961505872,52.15883499041879,48.438690635546685,45.36505850104544,48.65419470900364
4.468141353228013,10.23204369889215,60.494946388854736,56.01960816659524,52.414030371241445,56.30952830889714,50.472228413048285,47.91641469106435,47.14205581465488,48.510232972922495
3.4773678544154425,7.928398708067208,62.20403359145794,58.69737677977986,55.24763886072666,58.716349743988154,49.381431396671125,48.053661934282616,47.97107972698684,48.46872435264686
0.0,0.0,60.20475725719054,56.75641052442499,53.40172325329678,56.78763034497077,48.818500380966206,48.25565850024503,48.18730262538128,48.42048716886418
3.6587818549848627,7.573678439818665,62.13609635156851,58.98396959369556,55.68396406166033,58.934676668974795,55.32975292223366,51.23804689057365,49.40512440155556,51.99097473812096
